5006	Arena Fire Protection Other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5007	Arena Lightning Protection Other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5008	Apostate Nexus Portal Sending	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5009	Aerfalle's Greater Ward	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5010	Entering Aerfalle's Sanctum	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5011	Geomantic Raze	NULL	128	NULL	NULL	-150	NULL	NULL	NULL
5012	Mar'uun	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5013	Mar'uun	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5014	Mar'uun	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5015	Mar'uun	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5016	Mar'uun	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5017	Mar'uun	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5018	Story of the Unknown Warrior	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5019	Portalspace Rift	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5020	Portalspace Rift	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5021	Portalspace Rift	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5022	Portalspace Rift	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5023	Spectral Two Handed Combat Mastery	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5024	Spectral Item Expertise	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5025	Prodigal Item Expertise	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5026	Prodigal Two Handed Combat Mastery	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5027	Greater Cascade	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5028	Lesser Cascade	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5029	Cascade	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5030	Two Handed Fighter's Boon	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5031	Two Handed Fighter's Boon	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5032	Incantation of Two Handed Combat Mastery Self	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5033	Epic Item Tinkering Expertise	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5034	Epic Two Handed Combat Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5035	Feeble Sword Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5036	Feeble Two Handed Combat Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5037	Item Tinkering Ignorance Other I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5038	Item Tinkering Ignorance Other II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5039	Item Tinkering Ignorance Other III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5040	Item Tinkering Ignorance Other IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5041	Item Tinkering Ignorance Other V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5042	Item Tinkering Ignorance Other VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5043	Unfortunate Appraisal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5044	Incantation of Item Tinkering Ignorance Other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5045	Item Tinkering Ignorance Self I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5046	Item Tinkering Ignorance Self II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5047	Item Tinkering Ignorance Self III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5048	Item Tinkering Ignorance Self IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5049	Item Tinkering Ignorance Self V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5050	Item Tinkering Ignorance Self VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5051	Item Tinkering Ignorance Self VII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5052	Incantation of Item Tinkering Ignorance Self	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5053	Item Tinkering Expertise Other I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5054	Item Tinkering Expertise Other II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5055	Item Tinkering Expertise Other III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5056	Item Tinkering Expertise Other IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5057	Item Tinkering Expertise Other V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5058	Item Tinkering Expertise Other VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5059	Yoshi's Boon	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5060	Incantation of Item Tinkering Expertise Other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5061	Item Tinkering Expertise Self I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5062	Item Tinkering Expertise Self II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5063	Item Tinkering Expertise Self III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5064	Item Tinkering Expertise Self IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5065	Item Tinkering Expertise Self V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5066	Item Tinkering Expertise Self VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5067	Yoshi's Blessing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5068	Incantation of Item Tinkering Expertise Self	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5069	Major Item Tinkering Expertise	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5070	Major Two Handed Combat Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5071	Minor Item Tinkering Expertise	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5072	Minor Two Handed Combat Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5073	Moderate Item Tinkering Expertise	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5074	Moderate Two Handed Combat Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5075	Two Handed Combat Ineptitude Other I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5076	Two Handed Combat Ineptitude Other II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5077	Two Handed Combat Ineptitude Other III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5078	Two Handed Combat Ineptitude Other IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5079	Two Handed Combat Ineptitude Other V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5080	Two Handed Combat Ineptitude Other VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5081	Greased Palms	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5082	Incantation of Two Handed Combat Ineptitude Other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5083	Two Handed Combat Ineptitude Self I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5084	Two Handed Combat Ineptitude Self II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5085	Two Handed Combat Ineptitude Self III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5086	Two Handed Combat Ineptitude Self IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5087	Two Handed Combat Ineptitude Self V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5088	Two Handed Combat Ineptitude Self VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5089	Two Handed Combat Ineptitude Self VII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5090	Incantation of Two Handed Combat Ineptitude Self	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5091	Two Handed Combat Mastery Other I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5092	Two Handed Combat Mastery Other II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5093	Two Handed Combat Mastery Other III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5094	Two Handed Combat Mastery Other IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5095	Two Handed Combat Mastery Other V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5096	Two Handed Combat Mastery Other VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5097	Boon of T'ing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5098	Incantation of Two Handed Combat Mastery Other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5099	Two Handed Combat Mastery Self I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5100	Two Handed Combat Mastery Self II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5101	Two Handed Combat Mastery Self III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5102	Two Handed Combat Mastery Self IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5103	Two Handed Combat Mastery Self V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5104	Two Handed Combat Mastery Self VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5105	Blessing of T'ing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5106	Master Inventor's Item Tinkering Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5107	Novice Soldier's Two Handed Combat Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5108	Apprentice Soldier's Two Handed Combat Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5109	Journeyman Soldier's Two Handed Combat Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5110	Master Soldier's Two Handed Combat Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5111	Novice Inventor's Item Tinkering Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5112	Apprentice Inventor's Item Tinkering Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5113	Journeyman Inventor's Item Tinkering Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5114	Expose Weakness VIII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5115	Expose Weakness I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5116	Expose Weakness II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5117	Expose Weakness III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5118	Expose Weakness IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5119	Expose Weakness V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5120	Expose Weakness VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5121	Expose Weakness VII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5122	Call of Leadership V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5123	Answer of Loyalty (Mana) I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5124	Answer of Loyalty (Mana) II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5125	Answer of Loyalty (Mana) III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5126	Answer of Loyalty (Mana) IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5127	Answer of Loyalty (Mana) V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5128	Answer of Loyalty (Stamina) I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5129	Answer of Loyalty (Stamina) II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5130	Answer of Loyalty (Stamina) III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5131	Answer of Loyalty (Stamina) IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5132	Answer of Loyalty (Stamina) V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5133	Call of Leadership I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5134	Call of Leadership II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5135	Call of Leadership III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5136	Call of Leadership IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5137	Augmented Understanding III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5138	Augmented Damage I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5139	Augmented Damage II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5140	Augmented Damage III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5141	Augmented Damage Reduction I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5142	Augmented Damage Reduction II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5143	Augmented Damage Reduction III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5144	Augmented Health I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5145	Augmented Health II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5146	Augmented Health III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5147	Augmented Mana I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5148	Augmented Mana II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5149	Augmented Mana III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5150	Augmented Stamina I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5151	Augmented Stamina II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5152	Augmented Stamina III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5153	Augmented Understanding I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5154	Augmented Understanding II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5155	Virindi Whisper IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5156	Virindi Whisper V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5157	Virindi Whisper I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5158	Virindi Whisper II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5159	Virindi Whisper III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5160	Mhoire Castle	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5161	Mhoire Castle Great Hall	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5162	Mhoire Castle Northeast Tower	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5163	Mhoire Castle Northwest Tower	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5164	Mhoire Castle Southeast Tower	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5165	Mhoire Castle Southwest Tower	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5166	Flaming Skull	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5167	Mhoire Castle Exit Portal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5168	a spectacular view of the Mhoire lands	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5169	a descent into the Mhoire catacombs	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5170	a descent into the Mhoire catacombs	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5171	Spectral Fountain Sip	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5172	Spectral Fountain Sip	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5173	Spectral Fountain Sip	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5174	Mhoire's Blessing of Power	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5175	Facility Hub Recall	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5176	Celestial Hand Basement	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5177	Radiant Blood Basement	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5178	Eldrytch Web Basement	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5179	Celestial Hand Basement	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5180	Radiant Blood Basement	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5181	Eldrytch Web Basement	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5182	Aura of Incantation of Spirit Drinker	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5183	Aura of Incantation of Blood Drinker Self	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5184	Rare Damage Boost VII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5185	Rare Damage Boost VIII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5186	Rare Damage Boost IX	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5187	Rare Damage Boost X	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5188	Rare Damage Reduction I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5189	Rare Damage Reduction II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5190	Rare Damage Reduction III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5191	Rare Damage Reduction IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5192	Rare Damage Reduction V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5193	Rare Damage Reduction V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5194	Rare Damage Reduction V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5195	Rare Damage Reduction V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5196	Rare Damage Reduction V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5197	Rare Damage Reduction V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5198	Rare Damage Boost I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5199	Rare Damage Boost II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5200	Rare Damage Boost III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5201	Rare Damage Boost IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5202	Rare Damage Boost V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5203	Rare Damage Boost VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5204	Surge of Destruction	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5205	Surge of Affliction	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5206	Surge of Protection	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5207	Surge of Festering	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5208	Surge of Regeneration	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5209	Sigil of Fury I (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5210	Sigil of Fury II (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5211	Sigil of Fury III (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5212	Sigil of Fury IV (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5213	Sigil of Fury V (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5214	Sigil of Fury VI (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5215	Sigil of Fury VII (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5216	Sigil of Fury VIII (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5217	Sigil of Fury IX (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5218	Sigil of Fury X (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5219	Sigil of Fury XI (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5220	Sigil of Fury XII (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5221	Sigil of Fury XIII (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5222	Sigil of Fury XIV (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5223	Sigil of Fury XV (Critical Damage)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5224	Sigil of Destruction I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5225	Sigil of Destruction II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5226	Sigil of Destruction III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5227	Sigil of Destruction IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5228	Sigil of Destruction V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5229	Sigil of Destruction VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5230	Sigil of Destruction VII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5231	Sigil of Destruction VIII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5232	Sigil of Destruction IX	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5233	Sigil of Destruction X	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5234	Sigil of Destruction XI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5235	Sigil of Destruction XII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5236	Sigil of Destruction XIII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5237	Sigil of Destruction XIV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5238	Sigil of Destruction XV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5239	Sigil of Defense I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5240	Sigil of Defense II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5241	Sigil of Defense III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5242	Sigil of Defense IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5243	Sigil of Defense V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5244	Sigil of Defense VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5245	Sigil of Defense VII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5246	Sigil of Defense VIII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5247	Sigil of Defense IX	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5248	Sigil of Defense X	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5249	Sigil of Defense XI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5250	Sigil of Defense XII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5251	Sigil of Defense XIII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5252	Sigil of Defense XIV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5253	Sigil of Defense XV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5254	Sigil of Growth I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5255	Sigil of Growth II	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5256	Sigil of Growth III	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5257	Sigil of Growth IV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5258	Sigil of Growth V	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5259	Sigil of Growth VI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5260	Sigil of Growth VII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5261	Sigil of Growth VIII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5262	Sigil of Growth IX	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5263	Sigil of Growth X	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5264	Sigil of Growth XI	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5265	Sigil of Growth XII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5266	Sigil of Growth XIII	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5267	Sigil of Growth XIV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5268	Sigil of Growth XV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5269	Sigil of Vigor I (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5270	Sigil of Vigor II (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5271	Sigil of Vigor III (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5272	Sigil of Vigor IV (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5273	Sigil of Vigor V (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5274	Sigil of Vigor VI (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5275	Sigil of Vigor VII (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5276	Sigil of Vigor VIII (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5277	Sigil of Vigor IX (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5278	Sigil of Vigor X (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5279	Sigil of Vigor XI (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5280	Sigil of Vigor XII (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5281	Sigil of Vigor XIII (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5282	Sigil of Vigor XIV (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5283	Sigil of Vigor XV (Health)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5284	Sigil of Vigor I (Mana)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5285	Sigil of Vigor II (Mana)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5286	Sigil of Vigor III (Mana)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5287	Sigil of Vigor IV (Mana)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5288	Sigil of Vigor V (Mana)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5289	Sigil of Vigor VI (Mana)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5290	Sigil of Vigor VII (Mana)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5291	Sigil of Vigor VIII (Mana)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
